prediction,regime,surprise,tick,vector
"[0.7186182844729939, 0.6380848416054535, 0.4661160655433116, 0.6355136882164218]",stable,0.24383289396378102,123,"[0.8716227219527519, 0.5386398792596054, 0.5751476202102757, 0.754957992564486]"
"[0.7242851154907627, 0.6344016948519036, 0.47015427127171766, 0.6399375513404242]",stable,0.14195375098332055,124,"[0.8522063394029444, 0.6092338201760951, 0.4199311915615125, 0.6650622053633001]"
"[0.7288537306304834, 0.6335028421849104, 0.468360589853496, 0.6408348604126697]",stable,0.10221110164554317,125,"[0.805908779184803, 0.6594919888286187, 0.4683490001287902, 0.7027557205027647]"
"[0.7315108012702877, 0.6343990196553831, 0.46836019020781644, 0.6429700624847419]",stable,0.24350850987169395,126,"[0.9276427312705445, 0.7299472925898893, 0.45814611814158945, 0.7506494973150113]"
"[0.7380485322702962, 0.6375839620865332, 0.46801972113894225, 0.6465593769790842]",anomaly,0.2587894873973627,127,"[0.9171680654157395, 0.7124542990393132, 0.4300868504484543, 0.8134237578364262]"
"[0.7380485322702962, 0.6375839620865332, 0.46801972113894225, 0.6465593769790842]",anomaly,0.35699511480538487,128,"[0.9788760737960306, 0.7942563087014457, 0.48084047895886023, 0.8580706325015276]"
"[0.7380485322702962, 0.6375839620865332, 0.46801972113894225, 0.6465593769790842]",stable,0.2396197305204693,129,"[0.9387908548172983, 0.6929621792899574, 0.5317782785130055, 0.7465005327362915]"
"[0.744524091062135, 0.6393703561898695, 0.4700764487961701, 0.6497832852293166]",stable,0.16468513257649284,130,"[0.8405232298041382, 0.7689410578238836, 0.4385014952726895, 0.6607292361057818]"
"[0.7475240641478226, 0.6434194406159325, 0.4690897314985613, 0.6501253461942061]",stable,0.16216477365148266,131,"[0.8569771383855742, 0.6987208752326043, 0.37314699461869566, 0.6954484189351476]"
"[0.750840823973209, 0.6450952416649225, 0.46618237583553507, 0.6514987726409013]",anomaly,0.2561843976099193,132,"[0.8833766952663654, 0.7396104466760091, 0.311898667367143, 0.7753054837767422]"
"[0.750840823973209, 0.6450952416649225, 0.46618237583553507, 0.6514987726409013]",anomaly,0.26478899471468703,133,"[0.9324638661700634, 0.7121918420061835, 0.46820054984145343, 0.8321095570960415]"
"[0.750840823973209, 0.6450952416649225, 0.46618237583553507, 0.6514987726409013]",stable,0.1841165260859506,134,"[0.8553457590542, 0.7709046265801129, 0.45963972985615653, 0.7358006479019319]"
"[0.7539144985344146, 0.6487955176918399, 0.4659899450714357, 0.6539782395603434]",stable,0.06527551805500718,135,"[0.7622168249923817, 0.6625469907208749, 0.4802855614503128, 0.7156101872385939]"
"[0.7541517078617851, 0.6491884169212407, 0.4663983912536893, 0.6557391523511505]",stable,0.20609209597596545,136,"[0.8126420183641117, 0.7267029902618123, 0.6469455125481868, 0.6345952758568283]"
"[0.755776438709072, 0.6513415995140345, 0.47141358906742536, 0.6551518224485304]",stable,0.17640159650618742,137,"[0.6181937843280652, 0.7188388597674665, 0.49911520660612646, 0.5722948570960136]"
"[0.7520579885906663, 0.6531658497911542, 0.4721622814333362, 0.6529124450065705]",anomaly,0.3157237216155949,138,"[0.48431812489522913, 0.7496021780267801, 0.4437447808301027, 0.519161504691946]"
"[0.7520579885906663, 0.6531658497911542, 0.4721622814333362, 0.6529124450065705]",stable,0.39822086793515377,139,"[0.38893372969829443, 0.6475076848782046, 0.5072453272941342, 0.4933574471975396]"
"[0.2960351146519768, 0.5699026349809084, 0.447030629530003, 0.4223884989039326]",stable,0.08520005898119956,140,"[0.2838044305607361, 0.6509059942518844, 0.44316907937831906, 0.4454753920319256]"
