prediction,regime,surprise,tick,vector
"[0.3540810303981865, 0.37671717709485336, 0.8748256842536143, 0.4363908685298283]",stable,0.08081246209122843,53,"[0.3101271800389672, 0.34071438405757115, 0.8465029541378133, 0.38638751944051514]"
"[0.33210410521857686, 0.35871578057621223, 0.8606643191957137, 0.4113891939851717]",stable,0.1253308550049108,54,"[0.28562719920901186, 0.27045116589534585, 0.881322229308237, 0.3383800920247919]"
"[0.31661180321538857, 0.3292942423492568, 0.8675502892332215, 0.3870528266650451]",stable,0.06113926606178856,55,"[0.3155675057574173, 0.27098913516511314, 0.8502096429456565, 0.38099182345035193]"
"[0.31635072885089577, 0.31471796555322085, 0.8632151276613302, 0.38553757586137183]",stable,0.06962246854446245,56,"[0.2715395482887919, 0.26598862049222116, 0.8537598678471926, 0.3661650382209808]"
"[0.307388492738475, 0.3049720965410209, 0.8613240756985027, 0.3816630683332936]",stable,0.20251462827648456,57,"[0.4589835043050817, 0.3656594630548647, 0.7806776894920885, 0.47023129667474445]"
"[0.3326543279995761, 0.31508665762666155, 0.8478830113307669, 0.3964244397235354]",stable,0.34257790153596007,58,"[0.5599771542349719, 0.4279989863531593, 0.6509868539801258, 0.5154482211087901]"
"[0.5405422543438124, 0.5318103652502212, 0.7802461505170712, 0.578056032891828]",stable,0.20186275426767442,59,"[0.5259265763365745, 0.38496331926360217, 0.6878251207206406, 0.47593232431594773]"
"[0.5394179714201787, 0.5205144386358659, 0.7731368405327305, 0.5702003630013757]",stable,0.19444030392432812,60,"[0.5428629603792905, 0.3640005214281538, 0.7023322983357669, 0.47917688050464546]"
"[0.5396640420601152, 0.5093348731210293, 0.7680793732329473, 0.5636986856801807]",stable,0.08227359493845558,61,"[0.5577280142048219, 0.43375408538162863, 0.7489571852143874, 0.544606179702001]"
"[0.5408683068697624, 0.5042961539384027, 0.7668045606983767, 0.562425851948302]",stable,0.03928271649155558,62,"[0.5535003785984093, 0.5083915017701242, 0.8015627816655299, 0.5750217552558865]"
"[0.5416578113528028, 0.5045521131778853, 0.7689769495088237, 0.563213095905026]",stable,0.0676717077170854,63,"[0.5317077619539267, 0.5524415766001846, 0.8038388412361964, 0.5943852684411159]"
"[0.5410725143293394, 0.5073691404380205, 0.7710276490221986, 0.5650467531130312]",stable,0.0913331712177979,64,"[0.5061451320335822, 0.5020392447387485, 0.8542457010598403, 0.5780149510433854]"
"[0.5391321042017974, 0.5070730351213943, 0.7756508741354008, 0.5657672085536064]",stable,0.15142368310981527,65,"[0.5129831715482126, 0.5602322082599008, 0.9101388030254329, 0.6022701457192646]"
"[0.5377558445884508, 0.5098708863392104, 0.7827291861822446, 0.5676884157728516]",stable,0.15945612934883066,66,"[0.47234314956499335, 0.5023435164195872, 0.9279558041447014, 0.5676201958421039]"
