prediction,regime,surprise,tick,vector
"[0.6165229806265404, 0.7688686620092088, 0.9451777559003972, 0.6308916187999299]",stable,0.5482136928856067,66,"[0.25772894869864604, 0.4237754456782027, 1.0, 0.407933574956689]"
"[0.2855412359047432, 0.33836283377498433, 0.960533081259129, 0.28499223651101013]",stable,0.4580152809096591,67,"[0.3160602464158148, 0.7778311186016341, 0.8904589964319504, 0.38893374319306195]"
"[0.28814808081708826, 0.39240465744953124, 0.6358729269748064, 0.27769763006845677]",stable,0.4675032870235254,68,"[0.15350402677912994, 0.3430485289373541, 1.0, 0.5334431077575429]"
"[0.15350402677912994, 0.3430485289373541, 1.0, 0.5334431077575429]",stable,0.6118298067746641,69,"[0.6254253226202467, 0.6033248569644847, 0.7237854301910686, 0.620550785281079]"
"[0.5529148310830451, 0.561377877566568, 0.6604977524334098, 0.5533138070293873]",stable,0.3815542014421174,70,"[0.5046075273331793, 0.4041253630930951, 0.973172186392239, 0.4092431365830885]"
"[0.3293544941904304, 0.3515153396386065, 0.9630609022857509, 0.30984241652542577]",stable,0.1701739010277718,71,"[0.37665725720450477, 0.3679221052391451, 1.0, 0.4682341028755317]"
"[0.3372382880261094, 0.3542498005720296, 0.9692174185714592, 0.33624103091711016]",stable,0.5450358262917016,72,"[0.7941391287600585, 0.3246101964707102, 0.71191654353169, 0.19055840583582456]"
"[0.7424257250583123, 0.23774488754597878, 0.665334373178164, 0.28288441890020904]",stable,0.5347367588111672,73,"[0.36266286187887253, 0.4851728143661012, 0.9252233029865078, 0.39672963911694226]"
"[0.3408703700050756, 0.37295308825689694, 0.9629325449164661, 0.34488226065994326]",stable,0.49266099397258495,74,"[0.3838840391837163, 0.7585998234223541, 0.7699504877585958, 0.5791880448761807]"
"[0.5214084159995116, 0.6172653434483971, 0.35931191273839364, 0.5771604047872567]",stable,0.6614667943615413,75,"[0.493396584894599, 0.46119178969752417, 1.0, 0.5334170850490256]"
"[0.6344675501255532, 0.4450524631737316, 0.8454088520611485, 0.8467179460833425]",stable,0.21294804597778702,76,"[0.5575226241467399, 0.5551422615965431, 0.7351213632928919, 0.7236600135625617]"
"[0.5534268080901223, 0.5606850313476763, 0.6687892647511301, 0.5722411633108511]",stable,0.2214722794092571,77,"[0.6214988852962756, 0.36763472249836093, 0.5858248627592174, 0.5559731238813497]"
"[0.5602340158107377, 0.5413800004627447, 0.6604928245519388, 0.570614359367901]",stable,0.5067981278098862,78,"[0.6525332955324779, 0.6414991577697956, 0.288476330851021, 0.8866919891822469]"
"[0.9979591831949833, 0.6579773380074203, 0.6626733058738645, 0.5410998694186094]",stable,0.47985914678443825,79,"[0.6300319280835892, 0.8501414197921335, 0.4330936023087679, 0.6136289055468014]"
"[0.7089431125112629, 0.5939643943974334, 0.39771382845830083, 0.7395680436907603]",stable,0.18027378152436482,80,"[0.591996524911194, 0.605380446878705, 0.5304147870250773, 0.772465783658688]"
"[0.9979591831949833, 0.6579773380074203, 0.6626733058738645, 0.5410998694186094]",stable,0.5563096221736388,81,"[0.7746152311134438, 0.9387285180860846, 0.24680124781439747, 0.629570661216787]"
"[0.689452014577918, 0.5958670698109787, 0.4198306548860969, 0.7450510003520816]",stable,0.34782384137371414,82,"[0.46916293434831174, 0.6756870482343215, 0.44980792913151607, 0.4897388779746419]"
"[0.689452014577918, 0.5958670698109787, 0.4198306548860969, 0.7450510003520816]",stable,0.5779251578355717,83,"[0.2295057079405497, 0.5417515368674953, 0.6644853521078561, 0.5007919753571255]"
"[0.5819202152385853, 0.39487742340828785, 0.8379939746302281, 0.6030764178083263]",stable,0.35817041890437074,84,"[0.6239377630466449, 0.5781749012216881, 0.5380320986612837, 0.5488041205769811]"
"[0.5660252655594566, 0.5447249914408304, 0.649360031289152, 0.5686316103869081]",stable,0.2584719192909767,85,"[0.4746733970218978, 0.7581237647397634, 0.6214833704697712, 0.6788424288791485]"
"[0.5819202152385853, 0.39487742340828785, 0.8379939746302281, 0.6030764178083263]",stable,0.1483928916469178,86,"[0.5509036893422843, 0.47045479868284223, 0.7237709425449345, 0.555122432567169]"
"[0.5647651342080257, 0.538535808710998, 0.6555609405604672, 0.5675058455685965]",stable,0.2957236452728606,87,"[0.5875765772118293, 0.7950611638472875, 0.7392446326241494, 0.4486618541498281]"
"[0.5819202152385853, 0.39487742340828785, 0.8379939746302281, 0.6030764178083263]",stable,0.435144386714604,88,"[0.47406771846665235, 0.618075023919446, 0.48086609954542775, 0.5840767285275587]"
"[0.689452014577918, 0.5958670698109787, 0.4198306548860969, 0.7450510003520816]",stable,0.6940329559829009,89,"[0.21109850153196322, 0.5671042583845919, 0.37740857412468154, 0.2448183261996639]"
"[0.34010868528206367, 0.7207019934312604, 0.6510565746604177, 0.5435875058253921]",stable,0.49241016109112135,90,"[0.317179953599869, 0.3731179338702333, 0.3630256185061476, 0.34822750519792656]"
"[0.34010868528206367, 0.7207019934312604, 0.6510565746604177, 0.5435875058253921]",stable,0.3579332770376082,91,"[0.3323249488622505, 0.5131124146401408, 0.5385730034795994, 0.27468295538051135]"
"[0.1669410080460177, 0.40239035533030465, 0.39375143888602987, 0.3382060682854252]",stable,0.1543613417866615,92,"[0.08539555602058212, 0.4856818577166649, 0.3379042751690022, 0.2538177810227229]"
"[0.34010868528206367, 0.7207019934312604, 0.6510565746604177, 0.5435875058253921]",stable,0.49290230670162055,93,"[0.15243696472682391, 0.5430253554983528, 0.2361279688752565, 0.6068115019791882]"
"[0.29919229782837886, 0.42258159674718365, 0.6115479461010046, 0.2769439613964704]",stable,0.5578398821371553,94,"[0.32612268934667454, 0.6622443243069805, 0.24464397806701635, 0.6210418302869638]"
"[0.08291141899415065, 0.630373079822443, 0.4762464206389792, 0.46878864334443043]",stable,0.6017309710583646,95,"[0.5805441422719214, 0.54556248886956, 0.5678868493924591, 0.78319447938138]"
"[0.9979591831949833, 0.6579773380074203, 0.6626733058738645, 0.5410998694186094]",stable,0.2546092180616492,96,"[0.9020245672574619, 0.7976519224258037, 0.4741230700720726, 0.5173886393044788]"
"[0.522538082612014, 0.6537787761484858, 0.39504089933471, 0.5716558169981607]",stable,0.23734969856211044,97,"[0.7054029690832172, 0.5787259310542617, 0.5223970908701941, 0.6039479774126966]"
"[0.9134757385902605, 0.8806442938177018, 0.3508917264767058, 0.6365066182000386]",stable,0.21051805521236985,98,"[0.8528877804482393, 0.6915988670124275, 0.39298186307827404, 0.5804959236546924]"
"[0.6778323998528308, 0.5874363548487117, 0.45115848369740436, 0.7321810573633207]",stable,0.5031193323548772,99,"[0.7241334250240721, 1.0, 0.3749044078578111, 0.4583894718924724]"
"[0.7241334250240721, 1.0, 0.3749044078578111, 0.4583894718924724]",stable,0.5814264864785822,100,"[0.7152183564068009, 0.5821615685455735, 0.6628745168591734, 0.7420469101024132]"
"[0.9013581469618563, 0.842835208456647, 0.35930975379701946, 0.6253044792909693]",stable,0.388219199929867,101,"[0.7381638399561373, 0.952335510760957, 0.16735051312765692, 0.8996092351229009]"
"[0.7381638399561373, 0.952335510760957, 0.16735051312765692, 0.8996092351229009]",stable,0.53278647187119,102,"[1.0, 0.7518279077584756, 0.5847308588499829, 0.8697161247904843]"
"[1.0, 0.7518279077584756, 0.5847308588499829, 0.8697161247904843]",stable,0.7469898852760645,103,"[0.5044570482787973, 0.807919702451346, 0.3450254726925082, 0.36789333722557654]"
"[0.0691743678603676, 0.7836940951474858, 0.5112770597327806, 0.27558557337620526]",stable,1.116638474566737,104,"[1.0, 0.6624767293117108, 0.5151977831590218, 0.8803467688759116]"
"[0.4716060384682253, 0.7055949547629616, 0.2887087458689973, 0.35399469373513337]",stable,0.5903190290463549,105,"[0.863074166020525, 0.4051731195217631, 0.3529031249475485, 0.6715715565100483]"
"[0.863074166020525, 0.4051731195217631, 0.3529031249475485, 0.6715715565100483]",stable,0.4165186927021217,106,"[0.7649662138703273, 0.6180473865942437, 0.45625666876826515, 1.0]"
"[0.7649662138703273, 0.6180473865942437, 0.45625666876826515, 1.0]",stable,0.3230438374160115,107,"[0.9898687881182823, 0.7515907449465109, 0.5679636544118133, 0.846820778864966]"
"[0.4716060384682253, 0.7055949547629616, 0.2887087458689973, 0.35399469373513337]",stable,0.6835761586433923,108,"[0.886586107934346, 0.6112429851569587, 0.18517781462157357, 0.8788251032181005]"
"[0.886586107934346, 0.6112429851569587, 0.18517781462157357, 0.8788251032181005]",stable,0.37018180687141156,109,"[0.9460340668063573, 0.8979480480639016, 0.29063437773421463, 0.6783765299517133]"
"[0.6819863950254942, 0.5868502674816963, 0.4746824873820453, 0.7332772632232198]",stable,0.47169726631132786,110,"[1.0, 0.9050840178645193, 0.3587939709683143, 0.6516513483590899]"
"[0.6819863950254942, 0.5868502674816963, 0.4746824873820453, 0.7332772632232198]",stable,0.41054118294841585,111,"[0.866947587273957, 0.41103403513528863, 0.6565269555389311, 0.4680327305689818]"
"[0.866947587273957, 0.41103403513528863, 0.6565269555389311, 0.4680327305689818]",stable,0.6068881780879544,112,"[0.43461284006478007, 0.586701887667522, 0.4716297305363595, 0.8091393837312377]"
"[0.9218321145165198, 0.8596011583159509, 0.3494253025268037, 0.6366500392522357]",stable,0.3364729002550811,113,"[0.7545213131892908, 0.5767398595618429, 0.3269027710375798, 0.5680692138871056]"
"[0.7649662138703273, 0.6180473865942437, 0.45625666876826515, 1.0]",stable,0.9861769729994657,114,"[0.46855674640143075, 0.24430377198556769, 0.9621360121735988, 0.30065155314090813]"
"[0.35683116705462, 0.3568719237229808, 0.9628329783236077, 0.33935342222006387]",stable,0.4343244607216146,115,"[0.4064457754797969, 0.4091322160672034, 0.626994255828956, 0.6051679104053289]"
"[0.552586721998162, 0.528581686199937, 0.6533635032734278, 0.5704029274791144]",stable,0.3225197520943972,116,"[0.6141683796352067, 0.3500345249899479, 0.88142468186642, 0.6982141162551163]"
"[0.6344675501255532, 0.4450524631737316, 0.8454088520611485, 0.8467179460833425]",stable,0.4832231067858975,117,"[0.5402276258241802, 0.7590315206152695, 0.7404133666902772, 0.5075771093512482]"
"[0.5865270958666741, 0.3884712950628107, 0.8441983613782555, 0.6166675175864391]",stable,0.2337656698533636,118,"[0.379568691815909, 0.3698027365284501, 0.8196602510174587, 0.7208979040239967]"
"[0.6344675501255532, 0.4450524631737316, 0.8454088520611485, 0.8467179460833425]",stable,0.1868988257429636,119,"[0.5376716190901052, 0.5882525346327092, 0.8386670942589799, 0.775936542911605]"
"[0.2781583651791753, 0.617186956220189, 0.9113466768890769, 0.5064592967817764]",stable,0.7504324299413472,120,"[0.7583535823727724, 0.29322808506235515, 0.5025834182801204, 0.7524768439234354]"
"[0.7583535823727724, 0.29322808506235515, 0.5025834182801204, 0.7524768439234354]",stable,0.5531056910146243,121,"[0.7866417439564586, 0.6741537507023918, 0.7677790436790611, 0.45298961068478805]"
"[0.5606572953603285, 0.38613772524601564, 0.8411310975831559, 0.6296963158911338]",stable,0.5532388454826039,122,"[0.526657024684069, 0.6692917958230397, 0.367755317194776, 0.6553155391857561]"
"[0.6572490395294228, 0.5868354295002789, 0.47437721169747676, 0.7408634752740217]",stable,0.4728555359191179,123,"[1.0, 0.3571727105855235, 0.626647923924255, 0.9145954604825169]"
"[1.0, 0.3571727105855235, 0.626647923924255, 0.9145954604825169]",stable,0.44382528062839727,124,"[0.9807607079374052, 0.562681761103557, 0.32338618393259755, 0.6647773735107877]"
"[0.7649662138703273, 0.6180473865942437, 0.45625666876826515, 1.0]",stable,0.34638519180374433,125,"[0.6747312093471305, 0.6726929712334931, 0.4307199825004052, 0.6710591500079278]"
"[0.9218321145165198, 0.8596011583159509, 0.3494253025268037, 0.6366500392522357]",stable,0.18449427505852714,126,"[1.0, 0.7293467337943368, 0.3946016546133584, 0.7311000329690581]"
"[0.6588383276946689, 0.5946406605669347, 0.47040837267956115, 0.7345176275225587]",stable,0.31070738467601944,127,"[0.8904547896758327, 0.683514556554685, 0.37973944501811663, 0.8981436327913493]"
"[0.9966229293727608, 0.7219651273388991, 0.5559640988069393, 0.8656278908437872]",stable,0.21001660823616938,128,"[0.9343268238779221, 0.9009047181034407, 0.5441693515164887, 0.9554481433961672]"
"[0.4716060384682253, 0.7055949547629616, 0.2887087458689973, 0.35399469373513337]",stable,0.7956221503497972,129,"[0.9785550962943174, 0.5579373805548703, 0.7723495612239363, 0.7008463355047304]"
"[0.9316031002019548, 0.8433193552507491, 0.35507234653762304, 0.6484562884668386]",stable,0.30245832641283726,130,"[0.729311297122813, 0.7847646225348764, 0.4546190907721562, 0.4555292177579272]"
"[0.6588383276946689, 0.5946406605669347, 0.47040837267956115, 0.7345176275225587]",stable,0.22369443456958915,131,"[0.713515213565349, 0.6609263114685142, 0.32946124111012676, 0.5835548612661228]"
"[0.6588383276946689, 0.5946406605669347, 0.47040837267956115, 0.7345176275225587]",stable,0.3337976472370226,132,"[0.7822668141316663, 0.7343670486261378, 0.204350213606153, 0.8111718544591194]"
"[0.9316031002019548, 0.8433193552507491, 0.35507234653762304, 0.6484562884668386]",stable,0.47669596786447543,133,"[0.9516811812031891, 0.6563975772913558, 0.6357036069166342, 0.9848225487607982]"
"[0.4716060384682253, 0.7055949547629616, 0.2887087458689973, 0.35399469373513337]",stable,0.4925964897030642,134,"[0.7011584953164711, 0.7609083287814152, 0.6005761258442952, 0.6533876448624989]"
"[0.9316031002019548, 0.8433193552507491, 0.35507234653762304, 0.6484562884668386]",stable,0.48682534667725785,135,"[0.536907062257663, 0.5625414836313032, 0.40293118244953335, 0.6391142098693686]"
"[0.662365008329819, 0.608496299584808, 0.481255685443289, 0.7277567956342205]",stable,0.445367482418851,136,"[0.836816502492839, 0.7804211055537084, 0.702981239975522, 0.4290955993928522]"
"[0.5606572953603285, 0.38613772524601564, 0.8411310975831559, 0.6296963158911338]",stable,0.6146322247467371,137,"[0.5417399345073262, 0.8148259738802683, 0.4397976034277239, 0.44921718383601295]"
"[0.662365008329819, 0.608496299584808, 0.481255685443289, 0.7277567956342205]",stable,0.5255720970028774,138,"[0.44941925102673286, 0.966958972380813, 0.29380350095544616, 0.46843783308559167]"
"[0.08291141899415065, 0.630373079822443, 0.4762464206389792, 0.46878864334443043]",stable,0.2806803716569122,139,"[0.3483947379427758, 0.5480440507112517, 0.4876630628362753, 0.4314835546830633]"
"[0.15335009937511176, 0.41627227239469805, 0.38444357826652525, 0.3241413537416415]",stable,0.2012367305390097,140,"[0.14512944139133196, 0.6078718174642858, 0.3860025567433322, 0.38509893256150274]"
"[0.541580360127563, 0.6475445272827949, 0.3873159032211015, 0.5864755587551393]",stable,0.2744044493500619,141,"[0.3160690899721791, 0.693463099191094, 0.49405973639308093, 0.481882501195514]"
"[0.5606572953603285, 0.38613772524601564, 0.8411310975831559, 0.6296963158911338]",stable,0.8548506785131311,142,"[0.05573239901416685, 0.6692236865045517, 0.3458026767336927, 0.24196880120938444]"
