prediction,regime,surprise,tick,vector
"[0.788948531222551, 0.6629142896786138, 0.4504243589512445, 0.676156738591378]",stable,0.08908459477825237,124,"[0.8522063394029444, 0.6092338201760951, 0.4199311915615125, 0.6650622053633001]"
"[0.7906132103851929, 0.6615016457443369, 0.4496219071778305, 0.6758647771906391]",stable,0.03621905559829432,125,"[0.805908779184803, 0.6594919888286187, 0.4683490001287902, 0.7027557205027647]"
"[0.7910054044569779, 0.6614501160798313, 0.4501020890483679, 0.6765542885576167]",stable,0.17004831264514786,126,"[0.9276427312705445, 0.7299472925898893, 0.45814611814158945, 0.7506494973150113]"
"[0.794421337627317, 0.6631625454925828, 0.45030318977569844, 0.6784066687765515]",stable,0.19009142764594378,127,"[0.9171680654157395, 0.7124542990393132, 0.4300868504484543, 0.8134237578364262]"
"[0.7974151602563029, 0.6643647833839664, 0.44981010832869245, 0.6816997685097191]",stable,0.28612835766249467,128,"[0.9788760737960306, 0.7942563087014457, 0.48084047895886023, 0.8580706325015276]"
"[0.801735658197725, 0.6674574387486684, 0.45054892667702984, 0.6858990747952384]",stable,0.17235243837782607,129,"[0.9387908548172983, 0.6929621792899574, 0.5317782785130055, 0.7465005327362915]"
"[0.8049229883516685, 0.6680505722496285, 0.4524379813708897, 0.6873084110264256]",stable,0.11111680995740748,130,"[0.8405232298041382, 0.7689410578238836, 0.4385014952726895, 0.6607292361057818]"
"[0.8057320847483157, 0.6703435378308616, 0.4521212430504761, 0.6867043388691382]",stable,0.09871534658736299,131,"[0.8569771383855742, 0.6987208752326043, 0.37314699461869566, 0.6954484189351476]"
"[0.8068708637180325, 0.670974145328678, 0.45036625975199207, 0.6868986517594939]",stable,0.1937862900509894,132,"[0.8833766952663654, 0.7396104466760091, 0.311898667367143, 0.7753054837767422]"
"[0.8085340339690832, 0.6724662388362288, 0.44735609470014753, 0.6888205394120428]",stable,0.19468682738070142,133,"[0.9324638661700634, 0.7121918420061835, 0.46820054984145343, 0.8321095570960415]"
"[0.8111708389095295, 0.6733114644355895, 0.4477995937457072, 0.6918692419159577]",stable,0.11638731082971936,134,"[0.8553457590542, 0.7709046265801129, 0.45963972985615653, 0.7358006479019319]"
"[0.8120911497458768, 0.6753446553136006, 0.4480462632480082, 0.6927844795406655]",stable,0.06489694730211419,135,"[0.7622168249923817, 0.6625469907208749, 0.4802855614503128, 0.7156101872385939]"
"[0.8110733063835606, 0.6750834784851776, 0.44870420810927975, 0.6932503103100109]",stable,0.2130893303421819,136,"[0.8126420183641117, 0.7267029902618123, 0.6469455125481868, 0.6345952758568283]"
"[0.8111046806231715, 0.6761158687207103, 0.4526690341980579, 0.6920772096209474]",stable,0.23567971228158366,137,"[0.6181937843280652, 0.7188388597674665, 0.49911520660612646, 0.5722948570960136]"
"[0.8073221140291498, 0.6769535744275095, 0.4535797434609612, 0.6897285360420271]",stable,0.3725576938876445,138,"[0.48431812489522913, 0.7496021780267801, 0.4437447808301027, 0.519161504691946]"
"[0.266385406397572, 0.5989604607496902, 0.38582016390655316, 0.3973915854247066]",stable,0.20329397788401365,139,"[0.38893372969829443, 0.6475076848782046, 0.5072453272941342, 0.4933574471975396]"
"[0.271955784729423, 0.6011671527555318, 0.3913394895150795, 0.4017536700507444]",stable,0.08492489693739118,140,"[0.2838044305607361, 0.6509059942518844, 0.44316907937831906, 0.4454753920319256]"
"[0.2724709432438279, 0.6033297110814602, 0.393592949943916, 0.4036546144847088]",stable,0.0839680754708204,141,"[0.29677259605103457, 0.6514669941520204, 0.44858976680039553, 0.4370944034097452]"
