prediction,regime,surprise,tick,vector
"[0.8716227219527519, 0.5386398792596054, 0.5751476202102757, 0.754957992564486]",stable,0.19373665808111484,124,"[0.8522063394029444, 0.6092338201760951, 0.4199311915615125, 0.6650622053633001]"
"[0.8188971517320142, 0.6712388848945018, 0.4330960759635203, 0.6638383500269832]",stable,0.05535357057642541,125,"[0.805908779184803, 0.6594919888286187, 0.4683490001287902, 0.7027557205027647]"
"[0.8182135531768978, 0.6706206272068237, 0.4349514930248503, 0.6658866326836034]",stable,0.15237169060738853,126,"[0.9276427312705445, 0.7299472925898893, 0.45814611814158945, 0.7506494973150113]"
"[0.9537552651026323, 0.7306677363109113, 0.42559422103540423, 0.7865029564730869]",stable,0.0491453532214632,127,"[0.9171680654157395, 0.7124542990393132, 0.4300868504484543, 0.8134237578364262]"
"[0.9496900206929776, 0.7286440210585116, 0.42609340208129864, 0.789494156624569]",stable,0.11338771298431802,128,"[0.9788760737960306, 0.7942563087014457, 0.48084047895886023, 0.8580706325015276]"
"[0.9526086260032829, 0.735205249822805, 0.4315681097690548, 0.7963518042122648]",stable,0.120426886516482,129,"[0.9387908548172983, 0.6929621792899574, 0.5317782785130055, 0.7465005327362915]"
"[0.9513524649863752, 0.7313649706834551, 0.44067812510941395, 0.7918198704417218]",stable,0.17574007460994745,130,"[0.8405232298041382, 0.7689410578238836, 0.4385014952726895, 0.6607292361057818]"
"[0.8193290370082599, 0.6755366487376767, 0.43512899313724224, 0.6656287628547123]",stable,0.08176715675987024,131,"[0.8569771383855742, 0.6987208752326043, 0.37314699461869566, 0.6954484189351476]"
"[0.8211218037405129, 0.6766406595231494, 0.4321774693982638, 0.66704874647759]",stable,0.18446511052681833,132,"[0.8833766952663654, 0.7396104466760091, 0.311898667367143, 0.7753054837767422]"
"[0.9456878175097078, 0.7320520936828346, 0.4299465036308914, 0.7904436715529735]",stable,0.06138990597208202,133,"[0.9324638661700634, 0.7121918420061835, 0.46820054984145343, 0.8321095570960415]"
"[0.9446705904835813, 0.7305243820153998, 0.4328891225701654, 0.7936487396716709]",stable,0.11692513148405223,134,"[0.8553457590542, 0.7709046265801129, 0.45963972985615653, 0.7358006479019319]"
"[0.9382902453814826, 0.7334086851985937, 0.4347998802334505, 0.7895167331166897]",stable,0.20869679880430297,135,"[0.7622168249923817, 0.6625469907208749, 0.4802855614503128, 0.7156101872385939]"
"[0.818444304706507, 0.6760000382139552, 0.4343642008551751, 0.6692560846939993]",stable,0.22135185028260945,136,"[0.8126420183641117, 0.7267029902618123, 0.6469455125481868, 0.6345952758568283]"
"[0.8126420183641117, 0.7267029902618123, 0.6469455125481868, 0.6345952758568283]",stable,0.2522044841014236,137,"[0.6181937843280652, 0.7188388597674665, 0.49911520660612646, 0.5722948570960136]"
"[0.6209287405674605, 0.6482858747539313, 0.44072700154691713, 0.6218421664620358]",stable,0.19869544261650188,138,"[0.48431812489522913, 0.7496021780267801, 0.4437447808301027, 0.519161504691946]"
"[0.6209287405674605, 0.6482858747539313, 0.44072700154691713, 0.6218421664620358]",stable,0.27341415726395085,139,"[0.38893372969829443, 0.6475076848782046, 0.5072453272941342, 0.4933574471975396]"
"[0.3143064837179321, 0.5942310381045396, 0.46533487592111233, 0.4425725353856169]",stable,0.06813350874711646,140,"[0.2838044305607361, 0.6509059942518844, 0.44316907937831906, 0.4454753920319256]"
"[0.31261192520919895, 0.597379646779392, 0.464103442779846, 0.4427338051993007]",stable,0.058726505846401766,141,"[0.29677259605103457, 0.6514669941520204, 0.44858976680039553, 0.4370944034097452]"
